entry,名称,分组,定位,class,subclass,InventoryType,槽位,装等,白字属性,绿字归一值,绿字最终值,绿字最终随机系数,属性条数,模板原始属性总和,250归一属性总和,随机前后总属性比,插槽数量,插槽1颜色,插槽2颜色,插槽Bonus,伤害,攻速毫秒,DPS,护甲,格挡值,基准entry,基准名称,基准装等,基准class,基准subclass,基准InventoryType,预算回退方式,等价词条映射,外观entry,外观名称,displayid,外观品质,外观物品装等,外观需求等级
100948,星语者面甲,护甲,坦克,4,4,1,头部,250,力量+117；耐力+180,防御等级+82；精准等级+49；招架等级+71,防御等级+89；精准等级+52；招架等级+66,防御等级×1.0854；精准等级×1.0612；招架等级×0.9296,5,351,499,1.0100,2,蓝色,红色,0,,,,2078,,40565,勇猛的天谴苦痛面甲,213,4,4,1,无,,32354,命运皇冠,45843,4,141,70
100949,潮汐之肩甲,护甲,坦克,4,4,3,肩部,250,力量+106；耐力+147,防御等级+56；躲闪等级+48；招架等级+55,防御等级+53；躲闪等级+46；招架等级+53,防御等级×0.9464；躲闪等级×0.9583；招架等级×0.9636,5,415,412,0.9830,1,蓝色,,0,,,,1889,,50860,光誓护肩,251,4,4,3,无,,32570,迅钢护肩,45413,4,141,70
100950,大领主肩卫,护甲,坦克,4,4,3,肩部,250,力量+107；耐力+159,防御等级+59；躲闪等级+54；命中等级+54,防御等级+62；躲闪等级+52；命中等级+56,防御等级×1.0508；躲闪等级×0.9630；命中等级×1.0370,5,365,433,1.0069,1,红色,,0,,,,1904,,45251,拆解者肩铠,232,4,4,3,无,,32573,晨钢护肩,45407,4,141,70
100951,先驱者之肩胄,护甲,坦克,4,4,3,肩部,250,力量+81；耐力+146,防御等级+70；躲闪等级+70；精准等级+45,防御等级+70；躲闪等级+71；精准等级+45,防御等级×1.0000；躲闪等级×1.0143；精准等级×1.0000,5,393,412,1.0024,2,黄色,蓝色,0,,,,1881,,48661,莉亚德琳的凯旋肩甲,245,4,4,3,无,,30490,残酷角斗士的板甲护肩,45970,4,136,70
100952,风暴领主照夜肩铠,护甲,坦克,4,4,3,肩部,250,力量+83；耐力+142,防御等级+60；招架等级+75；精准等级+42,防御等级+57；招架等级+77；精准等级+39,防御等级×0.9500；招架等级×1.0267；精准等级×0.9286,5,283,402,0.9900,1,蓝色,,0,,,,1918,,39704,暴毙肩铠,213,4,4,3,无,,31996,残酷角斗士的板层甲护肩,46012,4,136,70
100953,泰罗卡森林之战衣,护甲,坦克,4,4,5,胸部,250,力量+143；耐力+177,防御等级+80；招架等级+75；躲闪等级+42,防御等级+81；招架等级+75；躲闪等级+40,防御等级×1.0125；招架等级×1.0000；躲闪等级×0.9524,5,522,517,0.9981,1,蓝色,,0,,,,2519,,50786,食尸鬼指挥官胸甲,251,4,4,5,无,,33695,复仇角斗士的板层甲护胸,47949,4,146,70
100954,红龙军团之护胸,护甲,坦克,4,4,5,胸部,250,力量+107；耐力+181,防御等级+95；躲闪等级+97；命中等级+50,防御等级+89；躲闪等级+100；命中等级+46,防御等级×0.9368；躲闪等级×1.0309；命中等级×0.9200,5,604,530,0.9868,2,红色,黄色,0,,,,2536,,50024,凋零战甲,264,4,4,5,无,,33728,复仇角斗士的板甲护胸,46867,4,146,70
100955,胸甲·惊雷,护甲,坦克,4,4,5,胸部,250,力量+108；耐力+189,防御等级+94；精准等级+72；躲闪等级+77,防御等级+91；精准等级+75；躲闪等级+78,防御等级×0.9681；精准等级×1.0417；躲闪等级×1.0130,5,516,540,1.0019,0,,,0,,,,2509,,47254,巨兽胸铠,245,4,4,5,无,,30896,防御者的荣耀,45222,4,141,70
100956,奥妮克希亚玄铁胸铠,护甲,坦克,4,4,5,胸部,250,力量+104；耐力+184,防御等级+100；招架等级+63；精准等级+82,防御等级+108；招架等级+57；精准等级+75,防御等级×1.0800；招架等级×0.9048；精准等级×0.9146,5,425,533,0.9906,2,蓝色,红色,0,,,,2517,,46039,永恒胸铠,226,4,4,5,无,,32365,裂心胸铠,45311,4,141,70
100957,幽魂之地新月扣带,护甲,坦克,4,4,6,腰部,250,力量+102；耐力+146,防御等级+51；躲闪等级+66；招架等级+36,防御等级+47；躲闪等级+60；招架等级+33,防御等级×0.9216；躲闪等级×0.9091；招架等级×0.9167,5,383,401,0.9676,2,蓝色,红色,0,,,,1411,,48009,虚空勇士腰带,245,4,4,6,无,,34941,无畏者腰带,42651,4,141,70
100958,御山扣带,护甲,坦克,4,4,6,腰部,250,力量+73；耐力+159,防御等级+61；躲闪等级+72；命中等级+71,防御等级+58；躲闪等级+74；命中等级+70,防御等级×0.9508；躲闪等级×1.0278；命中等级×0.9859,5,349,436,0.9954,0,,,0,,,,1416,,45825,持盾护卫束带,226,4,4,6,无,,34944,沸腾怒气护腰,48477,4,141,70
100959,临世腰铠,护甲,坦克,4,4,6,腰部,250,力量+102；耐力+146,防御等级+51；躲闪等级+66；招架等级+36,防御等级+51；躲闪等级+63；招架等级+37,防御等级×1.0000；躲闪等级×0.9545；招架等级×1.0278,5,383,401,0.9950,1,黄色,,0,,,,1411,,47937,虚空勇士束带,245,4,4,6,无,,32801,老兵的板层甲腰带,46042,4,136,70
100960,索拉查冰封战带,护甲,坦克,4,4,6,腰部,250,力量+80；耐力+135,防御等级+75；招架等级+46；命中等级+53,防御等级+72；招架等级+42；命中等级+51,防御等级×0.9600；招架等级×0.9130；命中等级×0.9623,5,393,389,0.9769,0,,,0,,,,1417,,51564,伊米亚铁索护带,251,4,4,6,无,,32805,老兵的板甲腰带,46039,4,136,70
100961,巨魔祭司镇海腿甲,护甲,坦克,4,4,7,腿部,250,力量+108；耐力+189,防御等级+68；招架等级+64；躲闪等级+74,防御等级+64；招架等级+60；躲闪等级+76,防御等级×0.9412；招架等级×0.9375；躲闪等级×1.0270,5,480,503,0.9881,0,,,0,,,,2196,,48554,库尔迪拉的凯旋腿甲,245,4,4,7,无,,32263,执政官护腿,45334,4,141,70
100962,远征军破界腿胄,护甲,坦克,4,4,7,腿部,250,力量+107；耐力+181,防御等级+81；躲闪等级+97；命中等级+64,防御等级+86；躲闪等级+88；命中等级+58,防御等级×1.0617；躲闪等级×0.9072；命中等级×0.9062,5,604,530,0.9811,1,红色,,0,,,,2218,,49964,失落希望腿甲,264,4,4,7,无,,32341,神圣惩戒护腿,46488,4,141,70
100963,雷霆崖腿胄,护甲,坦克,4,4,7,腿部,250,力量+108；耐力+189,防御等级+95；躲闪等级+79；精准等级+72,防御等级+95；躲闪等级+77；精准等级+70,防御等级×1.0000；躲闪等级×0.9747；精准等级×0.9722,5,549,543,0.9926,1,黄色,,0,,,,2204,,50861,光誓腿甲,251,4,4,7,无,,34922,镇静腿甲,48470,4,141,70
100964,达拉然腿铠,护甲,坦克,4,4,7,腿部,250,力量+108；耐力+189,防御等级+94；招架等级+78；精准等级+72,防御等级+98；招架等级+75；精准等级+75,防御等级×1.0426；招架等级×0.9615；精准等级×1.0417,5,516,541,1.0074,1,蓝色,,0,,,,2196,,47273,狂热奉献腿铠,245,4,4,7,无,,34940,太阳卫士腿铠,45220,4,141,70
100965,奥格瑞玛踏靴,护甲,坦克,4,4,8,脚部,250,力量+106；耐力+146,防御等级+55；招架等级+56；躲闪等级+47,防御等级+52；招架等级+61；躲闪等级+46,防御等级×0.9455；招架等级×1.0893；躲闪等级×0.9787,5,391,410,1.0024,1,蓝色,,0,,,,1725,,47269,破晓者战靴,245,4,4,8,无,,32789,老兵的板层甲护胫,46044,4,136,70
100966,银辉·足铠,护甲,坦克,4,4,8,脚部,250,力量+80；耐力+135,防御等级+61；躲闪等级+75；命中等级+38,防御等级+59；躲闪等级+76；命中等级+38,防御等级×0.9672；躲闪等级×1.0133；命中等级×1.0000,5,393,389,0.9974,0,,,0,,,,1731,,51787,天谴毒牙长靴,251,4,4,8,无,,32793,老兵的板甲护胫,46041,4,136,70
100967,执剑者裂地足铠,护甲,坦克,4,4,8,脚部,250,力量+80；耐力+138,防御等级+71；躲闪等级+65；精准等级+47,防御等级+77；躲闪等级+63；精准等级+46,防御等级×1.0845；躲闪等级×0.9692；精准等级×0.9787,5,454,401,1.0075,1,黄色,,0,,,,1743,,50190,狞笑之颅重靴,264,4,4,8,无,,32402,影钢战靴,45785,4,130,70
100968,潮汐破天踏靴,护甲,坦克,4,4,8,脚部,250,力量+70；耐力+128,防御等级+62；招架等级+72；精准等级+53,防御等级+68；招架等级+77；精准等级+51,防御等级×1.0968；招架等级×1.0694；精准等级×0.9623,5,307,385,1.0234,0,,,0,,,,1730,,45988,钢铁军队胫甲,226,4,4,8,无,,30027,无尽勇气之靴,44966,4,128,70
100969,咒纹·腕甲,护甲,坦克,4,4,9,腕部,250,力量+78；耐力+109,防御等级+42；招架等级+35；躲闪等级+43,防御等级+45；招架等级+36；躲闪等级+45,防御等级×1.0714；招架等级×1.0286；躲闪等级×1.0465,5,350,307,1.0195,1,蓝色,,0,,,,1109,,49960,黑暗清算护腕,264,4,4,9,无,,32568,迅钢护腕,45404,4,141,70
100970,璀璨·腕铠,护甲,坦克,4,4,9,腕部,250,力量+61；耐力+107,防御等级+52；命中等级+40；躲闪等级+44,防御等级+56；命中等级+43；躲闪等级+45,防御等级×1.0769；命中等级×1.0750；躲闪等级×1.0227,5,290,304,1.0263,1,红色,,0,,,,1098,,47571,萨隆邪铁断剑护腕,245,4,4,9,无,,32571,晨钢护腕,45402,4,141,70
100971,亘古断岳腕甲,护甲,坦克,4,4,9,腕部,250,力量+71；耐力+107,防御等级+42；躲闪等级+37,防御等级+39；躲闪等级+34,防御等级×0.9286；躲闪等级×0.9189,4,259,257,0.9767,0,,,0,,,,1730,,50802,石像鬼唾液护腕,251,4,4,9,无,,33813,守备官的板甲护腕,47092,4,141,70
100972,铁壁护臂,护甲,坦克,4,4,9,腕部,250,力量+61；耐力+119,防御等级+52；精准等级+40；招架等级+52,防御等级+54；精准等级+43；招架等级+57,防御等级×1.0385；精准等级×1.0750；招架等级×1.0962,5,310,324,1.0309,2,蓝色,红色,0,,,,1098,,47298,盾卫臂甲,245,4,4,9,无,,33889,守备官的板层甲护腕,47416,4,141,70
100973,护手·星云,护甲,坦克,4,4,10,手部,250,力量+106；耐力+146,防御等级+55；躲闪等级+47；招架等级+56,防御等级+50；躲闪等级+44；招架等级+53,防御等级×0.9091；躲闪等级×0.9362；招架等级×0.9464,5,391,410,0.9732,1,蓝色,,0,,,,1568,,48658,莉亚德琳的凯旋手甲,245,4,4,10,无,,32280,强制护手,45715,4,141,70
100974,降临臂铠,护甲,坦克,4,4,10,手部,250,力量+77；耐力+144,防御等级+59；躲闪等级+68；命中等级+62,防御等级+56；躲闪等级+73；命中等级+57,防御等级×0.9492；躲闪等级×1.0735；命中等级×0.9194,5,329,410,0.9927,1,红色,,0,,,,1573,,46164,征服者的突围手甲,226,4,4,10,无,,32608,掠夺护手,45728,4,141,70
100975,岩心之臂铠,护甲,坦克,4,4,10,手部,250,力量+75；耐力+135,防御等级+70；躲闪等级+55；精准等级+61,防御等级+71；躲闪等级+59；精准等级+67,防御等级×1.0143；躲闪等级×1.0727；精准等级×1.0984,5,400,396,1.0278,1,黄色,,0,,,,1574,,51556,血脉挫灭者护手,251,4,4,10,无,,29998,银月皇家护手,46076,4,138,70
100976,奥术拳甲,护甲,坦克,4,4,10,手部,250,力量+79；耐力+160,防御等级+62；招架等级+70；精准等级+49,防御等级+61；招架等级+66；精准等级+48,防御等级×0.9839；招架等级×0.9429；精准等级×0.9796,5,335,420,0.9857,0,,,0,,,,1573,,46236,征服者黑暗符文手甲,226,4,4,10,无,,30112,波浪荣耀护手,46079,4,138,70
100977,星陨印记,通用槽位,法系输出,4,0,2,颈部,250,耐力+60；智力+60,法术强度+84；暴击等级+54；急速等级+43,法术强度+88；暴击等级+51；急速等级+43,法术强度×1.0476；暴击等级×0.9444；急速等级×1.0000,5,305,301,1.0033,1,黄色,,0,,,,,,50809,斩魂垂饰,251,4,0,2,无,,17782,束缚坠饰,6494,5,80,60
100978,轰雷护符,通用槽位,法系输出,4,0,2,颈部,250,耐力+62；智力+59,法术强度+84；暴击等级+52；命中等级+45,法术强度+81；暴击等级+50；命中等级+44,法术强度×0.9643；暴击等级×0.9615；命中等级×0.9778,5,306,302,0.9801,0,,,0,,,,,,51016,血脉分离垂饰,251,4,0,2,无,,34358,硬化氪金项链,39214,4,159,70
100979,余烬之裁断,通用槽位,法系输出,4,0,2,颈部,250,耐力+64；智力+46；精神+47,急速等级+49；法术强度+92,急速等级+48；法术强度+92,急速等级×0.9796；法术强度×1.0000,5,270,298,0.9966,0,,,0,,,,,,45447,警惕之眼,239,4,0,2,无,,34359,阳炎坠饰,45351,4,159,70
100980,银月城的青霜,通用槽位,法系输出,4,0,2,颈部,250,耐力+57；智力+61,法术强度+84；暴击等级+55；命中等级+44,法术强度+82；暴击等级+55；命中等级+48,法术强度×0.9762；暴击等级×1.0000；命中等级×1.0909,5,286,301,1.0066,2,黄色,蓝色,0,,,,,,48030,黑暗死亡护符,245,4,0,2,无,,34177,终结锁链,48511,4,154,70
100981,永恒之缚龙,通用槽位,法系输出,4,0,11,戒指,250,耐力+77；智力+53,法术强度+93；暴击等级+52；急速等级+54,法术强度+102；暴击等级+53；急速等级+58,法术强度×1.0968；暴击等级×1.0192；急速等级×1.0741,5,333,329,1.0426,1,黄色,,0,,,,,,51557,肯瑞托符文徽记,251,4,0,11,无,,52572,无尽力量灰烬指环,63958,4,277,1
100982,烈日·戒律,通用槽位,法系输出,4,0,11,戒指,250,耐力+57；智力+62,法术强度+84；命中等级+59；暴击等级+35,法术强度+90；命中等级+61；暴击等级+34,法术强度×1.0714；命中等级×1.0339；暴击等级×0.9714,5,282,297,1.0236,0,,,0,,,,,,48001,火焰风暴指环,245,4,0,11,无,,34361,硬化氪金指环,39126,4,159,70
100983,凛冽之焚天,通用槽位,法系输出,4,0,11,戒指,250,耐力+60；智力+60,法术强度+93；急速等级+57；命中等级+47,法术强度+96；急速等级+60；命中等级+44,法术强度×1.0323；急速等级×1.0526；命中等级×0.9362,5,320,317,1.0095,0,,,0,,,,,,50377,毁灭之灰烬指环,251,4,0,11,无,,34362,熔铸能量指环,31616,4,159,70
100984,圣光之之戒,通用槽位,法系输出,4,0,11,戒指,250,耐力+57；智力+62,法术强度+84；命中等级+59；暴击等级+35,法术强度+92；命中等级+60；暴击等级+36,法术强度×1.0952；命中等级×1.0169；暴击等级×1.0286,5,282,297,1.0337,1,黄色,,0,,,,,,47928,火焰风暴之戒,245,4,0,11,无,,34166,光棱指环,39123,4,154,70
100985,梦境之焚天,通用槽位,法系输出,4,0,11,戒指,250,耐力+56；智力+61,法术强度+84；暴击等级+58；急速等级+35,法术强度+77；暴击等级+56；急速等级+32,法术强度×0.9167；暴击等级×0.9655；急速等级×0.9143,5,298,294,0.9592,0,,,0,,,,,,51381,樱红缠丝指环,251,4,0,11,无,,34189,灾难指环,31655,4,154,70
100986,奥义戒律,通用槽位,法系输出,4,0,11,戒指,250,耐力+60；智力+60,法术强度+85；暴击等级+53；命中等级+45,法术强度+87；暴击等级+56；命中等级+43,法术强度×1.0235；暴击等级×1.0566；命中等级×0.9556,5,327,303,1.0099,0,,,0,,,,,,53116,萨薇安娜的供品,258,4,0,11,无,,34213,坚定决心指环,45948,4,154,70
100987,潮汐·驭天,通用槽位,法系输出,4,1,16,披风,250,智力+57；耐力+69,法术强度+93；暴击等级+52；急速等级+36,法术强度+97；暴击等级+49；急速等级+34,法术强度×1.0430；暴击等级×0.9423；急速等级×0.9444,5,294,307,0.9967,0,,,0,,,,168,,49491,轻盈的萨菲隆斗篷,245,4,1,16,无,,34241,原罪披风,48868,4,164,70
100988,地狱火半岛的大地,通用槽位,法系输出,4,1,16,披风,250,耐力+68；智力+57,法术强度+82；命中等级+46；暴击等级+48,法术强度+81；命中等级+45；暴击等级+44,法术强度×0.9878；命中等级×0.9783；暴击等级×0.9167,5,271,301,0.9801,1,蓝色,,0,,,,167,,45242,灭亡斗篷,239,4,1,16,无,,34242,安东尼达斯的破碎斗篷,48871,4,164,70
100989,蚀日·披风,通用槽位,法系输出,4,1,16,披风,250,耐力+60；智力+60,法术强度+84；急速等级+56；命中等级+41,法术强度+84；急速等级+54；命中等级+39,法术强度×1.0000；急速等级×0.9643；命中等级×0.9512,5,304,301,0.9867,2,红色,黄色,0,,,,169,,51584,巫妖裹布,251,4,1,16,无,,41591,军士的强固斗篷,27088,4,156,70
100990,血月·惊涛,通用槽位,法系输出,4,1,16,披风,250,耐力+61；智力+61,法术强度+93；急速等级+52；命中等级+53,法术强度+86；急速等级+52；命中等级+51,法术强度×0.9247；急速等级×1.0000；命中等级×0.9623,5,305,320,0.9719,0,,,0,,,,168,,47291,偏移斗篷,245,4,1,16,无,,34190,血色珍珠披风,48869,4,154,70
100991,蓝龙军团之星轨,通用槽位,力量输出,4,0,2,颈部,250,力量+91；耐力+90,暴击等级+52；命中等级+53,暴击等级+54；命中等级+50,暴击等级×1.0385；命中等级×0.9434,4,272,286,0.9965,1,红色,,0,,,,,,47297,刽子手的恶行,245,4,0,2,无,,34178,深渊领主颈圈,48507,4,154,70
100992,圣辉之镇压,通用槽位,力量输出,4,0,2,颈部,250,力量+82；耐力+90,暴击等级+54；急速等级+43,暴击等级+54；急速等级+46,暴击等级×1.0000；急速等级×1.0698,4,272,269,1.0112,2,黄色,蓝色,0,,,,,,51548,蔑视项圈,251,4,0,2,无,,34184,贵族精灵的胸针,48509,4,154,70
100993,星陨之守护,通用槽位,力量输出,4,0,2,颈部,250,力量+82；耐力+90,暴击等级+52；护甲穿透等级+47,暴击等级+51；护甲穿透等级+46,暴击等级×0.9808；护甲穿透等级×0.9787,4,332,271,0.9926,0,,,0,,,,,,53132,光影相交坠饰,271,4,0,2,无,,34204,自由魔法项链,48512,4,154,70
100994,红龙军团之链坠,通用槽位,力量输出,4,0,2,颈部,250,力量+71；耐力+119,暴击等级+52；精准等级+45,暴击等级+54；精准等级+42,暴击等级×1.0385；精准等级×0.9333,4,290,287,0.9965,2,红色,黄色,0,,,,,,53502,Flamelash Amulet,251,4,0,2,无,,35132,护卫者的征服坠饰,39162,4,154,70
100995,幻光之指环,通用槽位,力量输出,4,0,11,戒指,250,力量+90；耐力+90,暴击等级+52；命中等级+52,暴击等级+53；命中等级+54,暴击等级×1.0192；命中等级×1.0385,4,288,284,1.0106,1,红色,,0,,,,,,52569,力量灰烬指环,251,4,0,11,无,,34230,全能之戒,44358,4,154,70
100996,秘法·玺戒,通用槽位,力量输出,4,0,11,戒指,250,力量+71；耐力+119,暴击等级+52；急速等级+45,暴击等级+53；急速等级+49,暴击等级×1.0192；急速等级×1.0889,4,290,287,1.0174,1,黄色,,0,,,,,,53495,Old Gods' Blessing,251,4,0,11,无,,35129,护卫者的统御指环,39129,4,154,70
100997,破阵玺戒,通用槽位,力量输出,4,0,11,戒指,250,力量+82；耐力+90,暴击等级+53；护甲穿透等级+46,暴击等级+56；护甲穿透等级+49,暴击等级×1.0566；护甲穿透等级×1.0652,4,292,271,1.0221,1,蓝色,,0,,,,,,53110,扎里斯利安的祭品,258,4,0,11,无,,32497,怒风徽记之戒,45362,4,151,70
100998,山岳之之戒,通用槽位,力量输出,4,0,11,戒指,250,力量+79；耐力+118,暴击等级+53；精准等级+53,暴击等级+51；精准等级+56,暴击等级×0.9623；精准等级×1.0566,4,306,303,1.0033,1,红色,,0,,,,,,51559,肯瑞托符文佩戒,251,4,0,11,无,,34837,至尊二戒,31800,4,143,70
100999,屠龙者之符文,通用槽位,力量输出,4,0,11,戒指,250,力量+93；耐力+90,命中等级+48；护甲穿透等级+55,命中等级+45；护甲穿透等级+54,命中等级×0.9375；护甲穿透等级×0.9818,4,225,286,0.9860,1,黄色,,0,,,,,,45675,能量强化指环,225,4,0,11,无,,32261,深渊领主指环,44357,4,141,70
101000,月刃·指环,通用槽位,力量输出,4,0,11,戒指,250,力量+92；耐力+90,命中等级+58；精准等级+45,命中等级+56；精准等级+46,命中等级×0.9655；精准等级×1.0222,4,226,285,0.9965,1,蓝色,,0,,,,,,45540,持剑者的徽记之戒,226,4,0,11,无,,32335,凶猛进攻指环,44841,4,141,70
101001,缚霜者之罩袍,通用槽位,力量输出,4,1,16,披风,250,力量+91；耐力+90,暴击等级+57；命中等级+46,暴击等级+62；命中等级+50,暴击等级×1.0877；命中等级×1.0870,4,270,284,1.0317,2,红色,黄色,0,,,,168,,47320,蛛魔之能,245,4,1,16,无,,34205,救赎灵魂披风,48870,4,154,70
101002,蓝龙军团之源质,通用槽位,力量输出,4,1,16,披风,250,力量+82；耐力+90,暴击等级+32；急速等级+60,暴击等级+34；急速等级+66,暴击等级×1.0625；急速等级×1.1000,4,267,264,1.0303,1,黄色,,0,,,,169,,50791,萨隆邪铁石像鬼披风,251,4,1,16,无,,32524,贵族精灵斗篷,45476,4,151,70
