entry,名称,分组,定位,class,subclass,InventoryType,槽位,装等,白字属性,绿字归一值,绿字最终值,绿字最终随机系数,属性条数,模板原始属性总和,230归一属性总和,随机前后总属性比,插槽数量,插槽1颜色,插槽2颜色,插槽Bonus,伤害,攻速毫秒,DPS,护甲,格挡值,基准entry,基准名称,基准装等,基准class,基准subclass,基准InventoryType,预算回退方式,等价词条映射,外观entry,外观名称,displayid,外观品质,外观物品装等,外观需求等级
99781,黎明之肩胄,护甲,坦克,4,4,3,肩部,230,力量+67；耐力+132,防御等级+63；躲闪等级+51；精准等级+44,防御等级+60；躲闪等级+49；精准等级+46,防御等级×0.9524；躲闪等级×0.9608；精准等级×1.0455,5,363,357,0.9916,1,黄色,,0,,,,1767,,50234,霜血肩甲,232,4,4,3,无,,30490,残酷角斗士的板甲护肩,45970,4,136,70
99782,璀璨·肩卫,护甲,坦克,4,4,3,肩部,230,力量+68；耐力+117,防御等级+50；招架等级+62；精准等级+35,防御等级+51；招架等级+65；精准等级+33,防御等级×1.0200；招架等级×1.0484；精准等级×0.9429,5,283,332,1.0060,1,蓝色,,0,,,,1810,,39704,暴毙肩铠,213,4,4,3,无,,31996,残酷角斗士的板层甲护肩,46012,4,136,70
99783,陨星护胸,护甲,坦克,4,4,5,胸部,230,力量+118；耐力+154,防御等级+62；招架等级+54；躲闪等级+54,防御等级+68；招架等级+59；躲闪等级+57,防御等级×1.0968；招架等级×1.0926；躲闪等级×1.0556,5,450,442,1.0317,2,蓝色,红色,0,,,,2355,,48652,莉亚德琳的征服胸甲,232,4,4,5,无,,33695,复仇角斗士的板层甲护胸,47949,4,146,70
99784,回响护胸,护甲,坦克,4,4,5,胸部,230,力量+86；耐力+178,命中等级+66；防御等级+69；躲闪等级+85,命中等级+70；防御等级+65；躲闪等级+84,命中等级×1.0606；防御等级×0.9420；躲闪等级×0.9882,5,492,484,0.9979,0,,,0,,,,2355,,50285,冰缚铜甲,232,4,4,5,无,,33728,复仇角斗士的板甲护胸,46867,4,146,70
99785,镇魂使战衣,护甲,坦克,4,4,5,胸部,230,力量+88；耐力+156,防御等级+79；精准等级+60；躲闪等级+66,防御等级+79；精准等级+55；躲闪等级+61,防御等级×1.0000；精准等级×0.9167；躲闪等级×0.9242,5,516,449,0.9777,2,黄色,蓝色,0,,,,2368,,47254,巨兽胸铠,245,4,4,5,无,,30896,防御者的荣耀,45222,4,141,70
99786,暴风城雷霆护胸,护甲,坦克,4,4,5,胸部,230,力量+84；耐力+153,防御等级+84；招架等级+52；精准等级+68,防御等级+78；招架等级+50；精准等级+65,防御等级×0.9286；招架等级×0.9615；精准等级×0.9559,5,425,441,0.9751,1,蓝色,,0,,,,2375,,46039,永恒胸铠,226,4,4,5,无,,32365,裂心胸铠,45311,4,141,70
99787,太古·战带,护甲,坦克,4,4,6,腰部,230,力量+87；耐力+132,防御等级+46；躲闪等级+56；招架等级+29,防御等级+47；躲闪等级+55；招架等级+31,防御等级×1.0217；躲闪等级×0.9821；招架等级×1.0690,5,357,350,1.0057,0,,,0,,,,1324,,47870,虚空勇士腰带,232,4,4,6,无,,34941,无畏者腰带,42651,4,141,70
99788,星陨冲击战带,护甲,坦克,4,4,6,腰部,230,力量+59；耐力+132,防御等级+51；躲闪等级+62；命中等级+58,防御等级+50；躲闪等级+58；命中等级+58,防御等级×0.9804；躲闪等级×0.9355；命中等级×1.0000,5,349,362,0.9862,0,,,0,,,,1336,,45825,持盾护卫束带,226,4,4,6,无,,34944,沸腾怒气护腰,48477,4,141,70
99789,秘法焚烧战带,护甲,坦克,4,4,6,腰部,230,力量+87；耐力+132,防御等级+46；躲闪等级+56；招架等级+29,防御等级+50；躲闪等级+51；招架等级+30,防御等级×1.0870；躲闪等级×0.9107；招架等级×1.0345,5,357,350,1.0000,1,黄色,,0,,,,1324,,47711,虚空勇士束带,232,4,4,6,无,,32801,老兵的板层甲腰带,46042,4,136,70
99790,坚壁腰甲,护甲,坦克,4,4,6,腰部,230,力量+88；耐力+107,防御等级+37；躲闪等级+46；招架等级+38,防御等级+37；躲闪等级+45；招架等级+36,防御等级×1.0000；躲闪等级×0.9783；招架等级×0.9474,5,305,316,0.9905,2,蓝色,红色,0,,,,1336,,45551,牢固板甲束带,226,4,4,6,无,,32805,老兵的板甲腰带,46039,4,136,70
99791,龙鳞护腿,护甲,坦克,4,4,7,腿部,230,力量+90；耐力+154,防御等级+56；招架等级+52；躲闪等级+62,防御等级+61；招架等级+55；躲闪等级+66,防御等级×1.0893；招架等级×1.0577；躲闪等级×1.0645,5,422,414,1.0290,1,蓝色,,0,,,,2061,,48561,库尔迪拉的征服腿甲,232,4,4,7,无,,32263,执政官护腿,45334,4,141,70
99792,风暴峭壁之护腿,护甲,坦克,4,4,7,腿部,230,力量+95；耐力+149,防御等级+58；躲闪等级+82；命中等级+41,防御等级+60；躲闪等级+75；命中等级+41,防御等级×1.0345；躲闪等级×0.9146；命中等级×1.0000,5,364,425,0.9882,0,,,0,,,,2113,,40567,勇猛的天谴苦痛护腿,213,4,4,7,无,,32341,神圣惩戒护腿,46488,4,141,70
99793,唤潮者断岳腿胄,护甲,坦克,4,4,7,腿部,230,力量+88；耐力+157,防御等级+80；躲闪等级+68；精准等级+60,防御等级+85；躲闪等级+68；精准等级+59,防御等级×1.0625；躲闪等级×1.0000；精准等级×0.9833,5,549,453,1.0088,1,黄色,,0,,,,2079,,50861,光誓腿甲,251,4,4,7,无,,34922,镇静腿甲,48470,4,141,70
99794,唤星者之腿胄,护甲,坦克,4,4,7,腿部,230,力量+79；耐力+153,防御等级+68；招架等级+84；精准等级+61,防御等级+73；招架等级+90；精准等级+59,防御等级×1.0735；招架等级×1.0714；精准等级×0.9672,5,429,445,1.0202,1,蓝色,,0,,,,2078,,46238,征服者黑暗符文腿甲,226,4,4,7,无,,34940,太阳卫士腿铠,45220,4,141,70
99795,铸魂者穿云战靴,护甲,坦克,4,4,8,脚部,230,力量+87；耐力+132,防御等级+46；招架等级+46；躲闪等级+46,防御等级+50；招架等级+50；躲闪等级+46,防御等级×1.0870；招架等级×1.0870；躲闪等级×1.0000,5,364,357,1.0224,2,蓝色,红色,0,,,,1620,,50207,黑塔马靴,232,4,4,8,无,,32789,老兵的板层甲护胫,46044,4,136,70
99796,影月谷之护足,护甲,坦克,4,4,8,脚部,230,力量+59；耐力+132,防御等级+44；躲闪等级+67；命中等级+39,防御等级+40；躲闪等级+70；命中等级+42,防御等级×0.9091；躲闪等级×1.0448；命中等级×1.0769,5,347,341,1.0059,0,,,0,,,,1620,,47885,徊流胫甲,232,4,4,8,无,,32793,老兵的板甲护胫,46041,4,136,70
99797,石肤足铠,护甲,坦克,4,4,8,脚部,230,力量+68；耐力+130,防御等级+64；躲闪等级+49；精准等级+44,防御等级+63；躲闪等级+51；精准等级+40,防御等级×0.9844；躲闪等级×1.0408；精准等级×0.9091,5,304,355,0.9915,2,黄色,蓝色,0,,,,1660,,40297,耐久马靴,213,4,4,8,无,,32402,影钢战靴,45785,4,130,70
99798,刀锋山之踏靴,护甲,坦克,4,4,8,脚部,230,力量+57；耐力+106,防御等级+52；招架等级+59；精准等级+45,防御等级+50；招架等级+64；精准等级+41,防御等级×0.9615；招架等级×1.0847；精准等级×0.9111,5,307,319,0.9969,1,蓝色,,0,,,,1633,,45988,钢铁军队胫甲,226,4,4,8,无,,30027,无尽勇气之靴,44966,4,128,70
99799,诅咒之城之护臂,护甲,坦克,4,4,9,腕部,230,力量+57；耐力+84,防御等级+44；躲闪等级+26；招架等级+31,防御等级+43；躲闪等级+26；招架等级+31,防御等级×0.9773；躲闪等级×1.0000；招架等级×1.0000,5,207,242,0.9959,0,,,0,,,,1056,,40306,邪恶骑士护腕,213,4,4,9,无,,32568,迅钢护腕,45404,4,141,70
99800,先知腕甲,护甲,坦克,4,4,9,腕部,230,力量+48；耐力+97,防御等级+40；命中等级+37；躲闪等级+46,防御等级+43；命中等级+35；躲闪等级+42,防御等级×1.0750；命中等级×0.9459；躲闪等级×0.9130,5,274,268,0.9888,2,红色,黄色,0,,,,1048,,45111,米米尔隆的烈焰铁箍,232,4,4,9,无,,32571,晨钢护腕,45402,4,141,70
99801,复苏·臂甲,护甲,坦克,4,4,9,腕部,230,力量+53；耐力+97,防御等级+47；躲闪等级+38；命中等级+32,防御等级+44；躲闪等级+35；命中等级+32,防御等级×0.9362；躲闪等级×0.9211；命中等级×1.0000,5,255,267,0.9775,1,黄色,,0,,,,1058,,45283,火光护臂,225,4,4,9,无,,33813,守备官的板甲护腕,47092,4,141,70
99802,逐日者之腕甲,护甲,坦克,4,4,9,腕部,230,力量+50；耐力+99,防御等级+44；精准等级+33；招架等级+43,防御等级+42；精准等级+30；招架等级+42,防御等级×0.9545；精准等级×0.9091；招架等级×0.9767,5,310,269,0.9777,1,蓝色,,0,,,,1036,,47298,盾卫臂甲,245,4,4,9,无,,33889,守备官的板层甲护腕,47416,4,141,70
99803,玄冰手甲,护甲,坦克,4,4,10,手部,230,力量+87；耐力+120,防御等级+46；躲闪等级+38；招架等级+46,防御等级+46；躲闪等级+38；招架等级+43,防御等级×1.0000；躲闪等级×1.0000；招架等级×0.9348,5,344,337,0.9911,1,蓝色,,0,,,,1471,,48653,莉亚德琳的征服手甲,232,4,4,10,无,,32280,强制护手,45715,4,141,70
99804,剃刀高地不朽手甲,护甲,坦克,4,4,10,手部,230,力量+63；耐力+119,防御等级+50；躲闪等级+59；命中等级+51,防御等级+52；躲闪等级+58；命中等级+52,防御等级×1.0400；躲闪等级×0.9831；命中等级×1.0196,5,329,342,1.0058,1,红色,,0,,,,1484,,46164,征服者的突围手甲,226,4,4,10,无,,32608,掠夺护手,45728,4,141,70
99805,祖达克苍翠臂铠,护甲,坦克,4,4,10,手部,230,力量+61；耐力+112,防御等级+59；躲闪等级+47；精准等级+51,防御等级+64；躲闪等级+51；精准等级+54,防御等级×1.0847；躲闪等级×1.0851；精准等级×1.0588,5,400,330,1.0364,1,黄色,,0,,,,1486,,51556,血脉挫灭者护手,251,4,4,10,无,,29998,银月皇家护手,46076,4,138,70
99806,圣贤之手甲,护甲,坦克,4,4,10,手部,230,力量+65；耐力+133,防御等级+52；招架等级+58；精准等级+40,防御等级+49；招架等级+56；精准等级+44,防御等级×0.9423；招架等级×0.9655；精准等级×1.1000,5,335,348,0.9971,1,蓝色,,0,,,,1484,,46236,征服者黑暗符文手甲,226,4,4,10,无,,30112,波浪荣耀护手,46079,4,138,70
99807,星云项链,通用槽位,法系输出,4,0,2,颈部,230,耐力+58；智力+47,法术强度+77；暴击等级+44；急速等级+44,法术强度+77；暴击等级+43；急速等级+40,法术强度×1.0000；暴击等级×0.9773；急速等级×0.9091,5,275,270,0.9815,1,黄色,,0,,,,,,50211,怒火奥术项圈,232,4,0,2,无,,17782,束缚坠饰,6494,5,80,60
99808,山岳之裂云,通用槽位,法系输出,4,0,2,颈部,230,耐力+46；智力+50,法术强度+68；暴击等级+45；命中等级+35,法术强度+72；暴击等级+45；命中等级+37,法术强度×1.0588；暴击等级×1.0000；命中等级×1.0571,5,249,244,1.0246,1,蓝色,,0,,,,,,47890,黑暗死亡护符,232,4,0,2,无,,34358,硬化氪金项链,39214,4,159,70
99809,峥嵘链坠,通用槽位,法系输出,4,0,2,颈部,230,耐力+65；智力+45；精神+43,法术强度+77；急速等级+43,法术强度+78；急速等级+42,法术强度×1.0130；急速等级×0.9767,5,263,273,1.0000,1,红色,,0,,,,,,51805,心碎护符,226,4,0,2,无,,34359,阳炎坠饰,45351,4,159,70
99810,失落·临世,通用槽位,法系输出,4,0,2,颈部,230,耐力+46；智力+50,法术强度+68；暴击等级+45；命中等级+35,法术强度+71；暴击等级+45；命中等级+38,法术强度×1.0441；暴击等级×1.0000；命中等级×1.0857,5,249,244,1.0246,0,,,0,,,,,,47747,黑暗死亡坠饰,232,4,0,2,无,,34177,终结锁链,48511,4,154,70
99811,亘古·焚天,通用槽位,法系输出,4,0,11,戒指,230,耐力+66；智力+43,法术强度+77；急速等级+37；暴击等级+48,法术强度+73；急速等级+36；暴击等级+46,法术强度×0.9481；急速等级×0.9730；暴击等级×0.9583,5,276,271,0.9742,0,,,0,,,,,,45168,火光之环,232,4,0,11,无,,52572,无尽力量灰烬指环,63958,4,277,1
99812,奥杜尔的日蚀,通用槽位,法系输出,4,0,11,戒指,230,耐力+47；智力+51,法术强度+77；命中等级+49；暴击等级+35,法术强度+83；命中等级+45；暴击等级+35,法术强度×1.0779；命中等级×0.9184；暴击等级×1.0000,5,264,259,1.0077,2,蓝色,红色,0,,,,,,47862,火焰风暴指环,232,4,0,11,无,,34361,硬化氪金指环,39126,4,159,70
99813,青铜印戒,通用槽位,法系输出,4,0,11,戒指,230,耐力+56；智力+48；精神+43,法术强度+77；命中等级+43,法术强度+81；命中等级+47,法术强度×1.0519；命中等级×1.0930,5,272,267,1.0300,1,红色,,0,,,,,,45515,空洞之眼,232,4,0,11,无,,34362,熔铸能量指环,31616,4,159,70
99814,战争领主之玺戒,通用槽位,法系输出,4,0,11,戒指,230,耐力+47；智力+51,法术强度+77；命中等级+49；暴击等级+35,法术强度+71；命中等级+49；暴击等级+36,法术强度×0.9221；命中等级×1.0000；暴击等级×1.0286,5,264,259,0.9807,1,黄色,,0,,,,,,47618,火焰风暴之戒,232,4,0,11,无,,34166,光棱指环,39123,4,154,70
99815,碎星印戒,通用槽位,法系输出,4,0,11,戒指,230,耐力+64；智力+45,法术强度+77；暴击等级+43；急速等级+44,法术强度+83；暴击等级+47；急速等级+47,法术强度×1.0779；暴击等级×1.0930；急速等级×1.0682,5,263,273,1.0476,1,蓝色,,0,,,,,,48957,肯瑞托铭刻徽记,226,4,0,11,无,,34189,灾难指环,31655,4,154,70
99816,夜幕·碎星,通用槽位,法系输出,4,0,11,戒指,230,耐力+52；智力+50,命中等级+49；暴击等级+37；法术强度+77,命中等级+45；暴击等级+40；法术强度+70,命中等级×0.9184；暴击等级×1.0811；法术强度×0.9091,5,239,265,0.9698,0,,,0,,,,,,47512,罪者的忏悔,219,4,0,11,无,,34213,坚定决心指环,45948,4,154,70
99817,神恩大氅,通用槽位,法系输出,4,1,16,披风,230,耐力+50；智力+50,法术强度+77；暴击等级+44；急速等级+44,法术强度+70；暴击等级+48；急速等级+44,法术强度×0.9091；暴击等级×1.0909；急速等级×1.0000,5,270,265,0.9887,2,黄色,蓝色,0,,,,158,,54804,深冬之寒罩氅,232,4,1,16,无,,34241,原罪披风,48868,4,164,70
99818,秘术披风,通用槽位,法系输出,4,1,16,披风,230,耐力+47；智力+37,法术强度+77；命中等级+32；暴击等级+51,法术强度+82；命中等级+31；暴击等级+49,法术强度×1.0649；命中等级×0.9688；暴击等级×0.9608,5,235,244,1.0082,0,,,0,,,,159,,46042,信使斗篷,226,4,1,16,无,,34242,安东尼达斯的破碎斗篷,48871,4,164,70
99819,秘术大氅,通用槽位,法系输出,4,1,16,披风,230,耐力+50；智力+50；精神+44,法术强度+77；急速等级+44,法术强度+77；急速等级+40,法术强度×1.0000；急速等级×0.9091,5,270,265,0.9849,2,红色,黄色,0,,,,158,,54805,寒冷的风披风,232,4,1,16,无,,41591,军士的强固斗篷,27088,4,156,70
99820,泰坦监护者之神祇,通用槽位,法系输出,4,1,16,披风,230,耐力+56；智力+47,法术强度+69；命中等级+37；暴击等级+39,法术强度+64；命中等级+37；暴击等级+41,法术强度×0.9275；命中等级×1.0000；暴击等级×1.0513,5,271,248,0.9879,1,黄色,,0,,,,158,,45242,灭亡斗篷,239,4,1,16,无,,34190,血色珍珠披风,48869,4,154,70
99821,幻光之项圈,通用槽位,力量输出,4,0,2,颈部,230,力量+68；耐力+97,暴击等级+37；命中等级+47,暴击等级+38；命中等级+43,暴击等级×1.0270；命中等级×0.9149,4,239,249,0.9880,1,红色,,0,,,,,,51808,丹心项圈,226,4,0,2,无,,34178,深渊领主颈圈,48507,4,154,70
99822,星界之裂云,通用槽位,力量输出,4,0,2,颈部,230,力量+74；耐力+75,暴击等级+48；急速等级+37,暴击等级+50；急速等级+38,暴击等级×1.0417；急速等级×1.0270,4,239,234,1.0128,0,,,0,,,,,,45193,无尽的热情,232,4,0,2,无,,34184,贵族精灵的胸针,48509,4,154,70
99823,圣光之断岳,通用槽位,力量输出,4,0,2,颈部,230,力量+76；耐力+75,暴击等级+50；护甲穿透等级+33,暴击等级+50；护甲穿透等级+30,暴击等级×1.0000；护甲穿透等级×0.9091,4,211,234,0.9872,1,蓝色,,0,,,,,,49818,苦痛刺圈,219,4,0,2,无,,34204,自由魔法项链,48512,4,154,70
99824,虚空项圈,通用槽位,力量输出,4,0,2,颈部,230,力量+58；耐力+99,暴击等级+43；精准等级+37,暴击等级+42；精准等级+39,暴击等级×0.9767；精准等级×1.0541,4,290,237,1.0042,1,红色,,0,,,,,,53502,Flamelash Amulet,251,4,0,2,无,,35132,护卫者的征服坠饰,39162,4,154,70
99825,轮回·降临,通用槽位,力量输出,4,0,11,戒指,230,力量+76；耐力+74,暴击等级+44；命中等级+44,暴击等级+47；命中等级+43,暴击等级×1.0682；命中等级×0.9773,4,227,238,1.0084,1,红色,,0,,,,,,46010,暗石之戒,225,4,0,11,无,,34230,全能之戒,44358,4,154,70
99826,自然玺戒,通用槽位,力量输出,4,0,11,戒指,230,力量+76；耐力+75,暴击等级+47；急速等级+38,暴击等级+49；急速等级+40,暴击等级×1.0426；急速等级×1.0526,4,213,236,1.0169,1,黄色,,0,,,,,,49812,被盗的婚戒,219,4,0,11,无,,35129,护卫者的统御指环,39129,4,154,70
99827,破晓者之圣辉,通用槽位,力量输出,4,0,11,戒指,230,力量+74；耐力+75,暴击等级+48；护甲穿透等级+37,暴击等级+52；护甲穿透等级+37,暴击等级×1.0833；护甲穿透等级×1.0000,4,239,234,1.0171,1,蓝色,,0,,,,,,45106,机械之力,232,4,0,11,无,,32497,怒风徽记之戒,45362,4,151,70
99828,辉煌·指环,通用槽位,力量输出,4,0,11,戒指,230,力量+74；耐力+75,暴击等级+46；精准等级+39,暴击等级+45；精准等级+40,暴击等级×0.9783；精准等级×1.0256,4,239,234,1.0000,1,红色,,0,,,,,,50306,风行者的诺言,232,4,0,11,无,,34837,至尊二戒,31800,4,143,70
99829,霜痕之驭天,通用槽位,力量输出,4,0,11,戒指,230,力量+76；耐力+74,命中等级+39；护甲穿透等级+47,命中等级+36；护甲穿透等级+46,命中等级×0.9231；护甲穿透等级×0.9787,4,225,236,0.9831,1,黄色,,0,,,,,,45675,能量强化指环,225,4,0,11,无,,32261,深渊领主指环,44357,4,141,70
99830,红龙之戒律,通用槽位,力量输出,4,0,11,戒指,230,力量+75；耐力+75,命中等级+48；精准等级+37,命中等级+44；精准等级+36,命中等级×0.9167；精准等级×0.9730,4,226,235,0.9787,1,蓝色,,0,,,,,,45540,持剑者的徽记之戒,226,4,0,11,无,,32335,凶猛进攻指环,44841,4,141,70
99831,晶歌森林的星界,通用槽位,力量输出,4,1,16,披风,230,力量+57；耐力+99,暴击等级+44；命中等级+33,暴击等级+47；命中等级+32,暴击等级×1.0682；命中等级×0.9697,4,224,233,1.0086,0,,,0,,,,159,,46320,天空使者斗篷,226,4,1,16,无,,34205,救赎灵魂披风,48870,4,154,70
99832,破晓者之披肩,通用槽位,力量输出,4,1,16,披风,230,力量+76；耐力+74,暴击等级+34；急速等级+51,暴击等级+33；急速等级+55,暴击等级×0.9706；急速等级×1.0784,4,224,235,1.0128,2,黄色,蓝色,0,,,,161,,45318,浓烟之怒披风,225,4,1,16,无,,32524,贵族精灵斗篷,45476,4,151,70
99833,钢铁罩袍,通用槽位,力量输出,4,1,16,披风,230,力量+74；耐力+75,暴击等级+48；护甲穿透等级+37,暴击等级+51；护甲穿透等级+37,暴击等级×1.0625；护甲穿透等级×1.0000,4,239,234,1.0128,2,蓝色,红色,0,,,,160,,45138,龙骑士披风,232,4,1,16,无,,32323,影月毁灭者斗篷,45886,4,141,70
99834,幽影罩袍,通用槽位,力量输出,4,1,16,披风,230,力量+74；耐力+75,暴击等级+44；精准等级+44,暴击等级+42；精准等级+43,暴击等级×0.9545；精准等级×0.9773,4,242,237,0.9873,1,红色,,0,,,,158,,54803,冰霜领主的战斗裹尸布,232,4,1,16,无,,32331,伊利达雷议会披风,45885,4,141,70
99835,苍白之断空,通用槽位,敏捷输出,4,0,2,颈部,230,敏捷+65；耐力+53,攻击强度+98；暴击等级+38；急速等级+47,攻击强度+100；暴击等级+36；急速等级+43,攻击强度×1.0204；暴击等级×0.9474；急速等级×0.9149,5,307,301,0.9867,0,,,0,,,,,,50228,尖刺伊米亚颈饰,232,4,0,2,无,,32362,泰坦坠饰,4841,4,141,70
